"U0EZNjJM-ZI","b'Evidence of explosion near Ukraine dam say Norway scientists - BBC News'",2023-06-09T11:42:52Z,663795,6830,25
"EJCu4_QYsQk","b"'He Committed Perjury': GOP Lawmaker Calls For The Impeachment Of Sec. Alejandro Mayorkas"",2023-06-09T16:18:10Z,102804,3645,25
"7EbqmS3vUz4","b'Breaking News: Donald Trump indicted on at least seven federal accounts - Watch Live'",2023-06-09T03:08:22Z,474209,5015,25
"BooGZ4yDL8c","b'90 million Americans under air quality alerts due to Canadian wildfire smoke'",2023-06-07T23:30:01Z,564102,5454,25
"setGmkDl-tw","b'CBC Vancouver News at 6. June 08 - Residents of Tumbler Ridge told to leave as wildfire approaches'",2023-06-09T01:33:19Z,7444,47,25
"VaxuzCE3Fnw","b'Suspect detained after four toddlers stabbed in France playground | 9 News Australia'",2023-06-09T08:29:28Z,23102,156,25
"gKvsz3LPeuI","b'Municipality Scam News LIVE | \xe0\xa6\xaa\xe0\xa7\x81\xe0\xa6\xb0 \xe0\xa6\xa8\xe0\xa6\xbf\xe0\xa7\x9f\xe0\xa7\x8b\xe0\xa6\x97 \xe0\xa6\xa6\xe0\xa7\x81\xe0\xa6\xb0\xe0\xa7\x8d\xe0\xa6\xa8\xe0\xa7\x80\xe0\xa6\xa4\xe0\xa6\xbf\xe0\xa6\xb0 \xe0\xa6\xa4\xe0\xa6\xa6\xe0\xa6\xa8\xe0\xa7\x8d\xe0\xa6\xa4\xe0\xa7\x87 CBI-\xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\xa8\xe0\xa6\xbe \xe0\xa6\xa8\xe0\xa6\xbf\xe0\xa7\x9f\xe0\xa7\x87 \xe0\xa6\x8f\xe0\xa6\x95\xe0\xa7\x80 \xe0\xa6\xac\xe0\xa6\xb2\xe0\xa6\xb2\xe0\xa7\x87\xe0\xa6\xa8 \xe0\xa6\xab\xe0\xa6\xbf\xe0\xa6\xb0\xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\xa6 \xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\x95\xe0\xa6\xbf\xe0\xa6\xae?'",2023-06-08T12:33:10Z,106097,614,25
"PdvI1j_hbsQ","b'Main suspect in 2005 disappearance of Natalee Holloway arrives in US from Peru to face charges'",2023-06-09T05:31:37Z,8056,62,25
"cXoPBD7CIFQ","b'\xe0\xb7\x84\xe0\xb7\x92\xe0\xb6\xbb\xe0\xb7\x94 \xe0\xb6\xbb\xe0\xb7\x8f\xe0\xb6\xad\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb7\x93 9.55 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\xb0\xe0\xb7\x8f\xe0\xb6\xb1 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb7\x80\xe0\xb7\x98\xe0\xb6\xad\xe0\xb7\x8a\xe0\xb6\xad\xe0\xb7\x92 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\x9a\xe0\xb7\x8f\xe0\xb7\x81\xe0\xb6\xba - Hiru TV NEWS 9:55 PM LIVE | 2023-06-09'",2023-06-09T17:17:23Z,19565,166,25
"3bLCY2FgTuo","b'Four children fighting for life after knife attack in France | ABC News'",2023-06-08T22:31:42Z,36021,292,25
"34iO-ep18L4","b'\xe0\xb6\x85\xe0\xb6\xaf \xe0\xb6\xaf\xe0\xb7\x99\xe0\xb6\xbb\xe0\xb6\xab 6.55 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\xb0\xe0\xb7\x8f\xe0\xb6\xb1 \xe0\xb6\xb4\xe0\xb7\x94\xe0\xb7\x80\xe0\xb6\xad\xe0\xb7\x8a \xe0\xb7\x80\xe0\xb7\x92\xe0\xb6\x9a\xe0\xb7\x8f\xe0\xb7\x81\xe0\xb6\xba - 2023.06.08 | Ada Derana Prime Time News Bulletin'",2023-06-08T14:18:03Z,57831,541,25
"olWx_IiH7zs","b'Stay Tuned NOW with Gadi Schwartz - June 5 | NBC News NOW'",2023-06-06T04:16:18Z,8416,52,25
"pr6J-xR9574","b'Breaking News LIVE: \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa5\x80 CBI \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe \xe0\xa4\x96\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xbe | Odisha Train Accident \xe0\xa5\xa4 Balasore'",2023-06-07T06:34:59Z,794521,4126,25
"eRArHqtnxoE","b"China's Aggressive Actions | The Global Lane - June 8, 2023"",2023-06-08T23:00:15Z,82963,1451,25
"Frk4OIP-rbM","b'CBC Vancouver News at 6. June 07 - Wildfire closes the only highway leading into Port Alberni'",2023-06-08T02:05:13Z,7194,45,25
"CAn2byPRKCY","b'GREG NEWS | PRAGMATISMO'",2023-06-05T10:00:15Z,566502,55201,25
"lA0_T6Uvo6w","b'Odisha Train Accident | \xe0\xae\x95\xe0\xaf\x8b\xe0\xae\xb0 \xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xaa\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\x95\xe0\xaf\x8b\xe0\xae\xb0\xe0\xae\xae\xe0\xae\xbe\xe0\xae\xa3\xe0\xaf\x8d\xe0\xae\x9f\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xb0\xe0\xae\xaf\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d - \xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xaa\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\xa8\xe0\xae\x9f\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\x8e\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\x9f\xe0\xae\xbf ? | Tamil News'",2023-06-05T02:24:51Z,1813828,38662,25
"KjfoGJiMLiw","b'\xe3\x80\x90\xe5\xa4\x9c\xe3\x83\x8b\xe3\x83\xa5\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x96\xe3\x80\x91\xe6\x9c\x80\xe6\x96\xb0\xe3\x83\x8b\xe3\x83\xa5\xe3\x83\xbc\xe3\x82\xb9\xe3\x81\xa8\xe7\x94\x9f\xe6\xb4\xbb\xe6\x83\x85\xe5\xa0\xb1\xef\xbc\x886\xe6\x9c\x889\xe6\x97\xa5\xef\xbc\x89\xe2\x80\x95\xe2\x80\x95THE LATEST NEWS SUMMARY\xef\xbc\x88\xe6\x97\xa5\xe3\x83\x86\xe3\x83\xacNEWS LIVE\xef\xbc\x89'",2023-06-09T20:11:51Z,21663,66,25
"fmWbTSxq0gs","b'\xe0\xb4\xb8\xe0\xb4\xa8\xe0\xb5\x8d\xe0\xb4\xa7\xe0\xb5\x8d\xe0\xb4\xaf\xe0\xb4\xbe\xe0\xb4\xb5\xe0\xb4\xbe\xe0\xb5\xbc\xe0\xb4\xa4\xe0\xb5\x8d\xe0\xb4\xa4  | 6 PM News |JUNE 6, 2023'",2023-06-06T14:02:22Z,141787,689,25
"beZinoFtEPc","b'First Trade | Zee Business Live | Share Market Live Updates | Stock Market News Live | 6th June 2023'",2023-06-06T11:25:40Z,530049,3919,25
"NhzMg6TuRWQ","b'Sky News Explains: Prince Harry gives evidence at High Court in hacking case'",2023-06-07T19:31:45Z,9104,89,25
"6IhVytCFA_g","b'\xe3\x80\x90\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x96\xe3\x80\x91\xe6\x9c\x9d\xe3\x81\xae\xe3\x83\x8b\xe3\x83\xa5\xe3\x83\xbc\xe3\x82\xb9(Japan News Digest Live) | TBS NEWS DIG\xef\xbc\x886\xe6\x9c\x888\xe6\x97\xa5\xef\xbc\x89'",2023-06-08T01:10:54Z,72787,178,25
"UGjSG-ydHlg","b'BREAKING: DONALD TRUMP INDICTED IN FLORIDA'",2023-06-09T02:26:03Z,394567,38772,24
"EI4hOz_qcog","b'\xe0\xb7\x84\xe0\xb7\x92\xe0\xb6\xbb\xe0\xb7\x94 \xe0\xb7\x83\xe0\xb7\x80\xe0\xb7\x83 6.55 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\xb0\xe0\xb7\x8f\xe0\xb6\xb1 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb7\x80\xe0\xb7\x98\xe0\xb6\xad\xe0\xb7\x8a\xe0\xb6\xad\xe0\xb7\x92 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\x9a\xe0\xb7\x8f\xe0\xb7\x81\xe0\xb6\xba - Hiru TV NEWS 6:55 PM LIVE | 2023-06-07'",2023-06-07T14:13:04Z,42757,514,25
"KsvXj7vDE0Y","b'TARICO FAKE NEWS: "HORACIO RODR\xc3\x8dGUEZ LARRETA\xe2\x80\x9d y "VICTOR HUGO MORALES" en "S\xc3\xb3lo una vuelta m\xc3\xa1s"'",2023-06-08T23:20:49Z,26960,573,22
"TgQ675mFKiY","b'UP News: \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\x95 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9a\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaa\xe0\xa4\xa2\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9c, \xe0\xa4\xae\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2 | R Bharat'",2023-06-09T09:02:08Z,17038,25
"aQyJsYd773I","b'\xe0\xb4\x95\xe0\xb5\x86 \xe0\xb4\xb8\xe0\xb5\x81\xe0\xb4\xa7\xe0\xb4\xbe\xe0\xb4\x95\xe0\xb4\xb0\xe0\xb4\xa8\xe0\xb5\x81\xe0\xb4\xae\xe0\xb4\xbe\xe0\xb4\xaf\xe0\xb4\xbf \xe0\xb4\x95\xe0\xb5\x82\xe0\xb4\x9f\xe0\xb4\xbf\xe0\xb4\x95\xe0\xb5\x8d\xe0\xb4\x95\xe0\xb4\xbe\xe0\xb4\xb4\xe0\xb5\x8d\xe0\xb4\x9a \xe0\xb4\xa8\xe0\xb4\x9f\xe0\xb4\xa4\xe0\xb5\x8d\xe0\xb4\xa4\xe0\xb4\xbf \xe0\xb4\xb0\xe0\xb4\xae\xe0\xb5\x87\xe0\xb4\xb6\xe0\xb5\x8d \xe0\xb4\x9a\xe0\xb5\x86\xe0\xb4\xa8\xe0\xb5\x8d\xe0\xb4\xa8\xe0\xb4\xbf\xe0\xb4\xa4\xe0\xb5\x8d\xe0\xb4\xa4\xe0\xb4\xb2; \xe0\xb4\xb5\xe0\xb4\xb0\xe0\xb5\x81\xe0\xb4\x82 \xe0\xb4\xa8\xe0\xb5\x80\xe0\xb4\x95\xe0\xb5\x8d\xe0\xb4\x95\xe0\xb4\x99\xe0\xb5\x8d\xe0\xb4\x99\xe0\xb5\xbe \xe0\xb4\x8e\xe0\xb4\xa8\xe0\xb5\x8d\xe0\xb4\xa4\xe0\xb5\x8a\xe0\xb4\x95\xe0\xb5\x8d\xe0\xb4\x95\xe0\xb5\x86? | KPCC'",2023-06-09T14:05:01Z,20174,75,25
"KnLRatGnhQI","b"\xe0\xa6\xa4\xe0\xa6\xbe\xe0\xa6\xaa\xe0\xa6\xaa\xe0\xa7\x8d\xe0\xa6\xb0\xe0\xa6\xac\xe0\xa6\xbe\xe0\xa6\xb9 \xe0\xa6\xa8\xe0\xa6\xbf\xe0\xa6\xaf\xe0\xa6\xbc\xe0\xa7\x87 \xe0\xa6\xaf\xe0\xa7\x87 '\xe0\xa6\xa6\xe0\xa7\x81\xe0\xa6\x83\xe0\xa6\xb8\xe0\xa6\x82\xe0\xa6\xac\xe0\xa6\xbe\xe0\xa6\xa6' \xe0\xa6\xa6\xe0\xa6\xbf\xe0\xa6\xb2 \xe0\xa6\x86\xe0\xa6\xac\xe0\xa6\xb9\xe0\xa6\xbe\xe0\xa6\x93\xe0\xa6\xaf\xe0\xa6\xbc\xe0\xa6\xbe \xe0\xa6\x85\xe0\xa6\xab\xe0\xa6\xbf\xe0\xa6\xb8 | Weather | Rtv News"",2023-06-06T10:15:00Z,1347498,12425,25
"IQtpPtlMFsE","b'Siyatha News | 06.00 PM | 09 - 06 - 2023'",2023-06-09T13:32:45Z,13602,186,25
"EVuLTkvjovc","b'UNTV News Worldwide | June 9, 2023'",2023-06-08T21:15:57Z,62179,444,25
"Ye0WG8zZUro","b'Sakto | TeleRadyo (7 June 2023)'",2023-06-06T23:34:59Z,36422,300,25
"YA1DaDCoVbc","b'Rana Sanaullah Resignation? | BOL News Headlines At 9 PM | Shehbaz Govt In Trouble'",2023-06-06T16:47:36Z,253667,3402,25
"fPQKdKfhLtI","b'Could El Nino push us past the 1.5 degree point?  | DW News'",2023-06-09T18:23:48Z,88610,1032,25
"xZbYUlswzj8","b'Mukhtar Ansari \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xac\xe0\xa5\x80 Sanjeev Jeeva \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe | Lucknow Court | CM Yogi | Breaking News'",2023-06-07T13:55:53Z,61139,408,25
"TSO-I4DltOE","b'\xe0\xb6\x85\xe0\xb6\xaf \xe0\xb6\xaf\xe0\xb7\x99\xe0\xb6\xbb\xe0\xb6\xab 6.55 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\xb0\xe0\xb7\x8f\xe0\xb6\xb1 \xe0\xb6\xb4\xe0\xb7\x94\xe0\xb7\x80\xe0\xb6\xad\xe0\xb7\x8a \xe0\xb7\x80\xe0\xb7\x92\xe0\xb6\x9a\xe0\xb7\x8f\xe0\xb7\x81\xe0\xb6\xba -  2023.06.07 | Ada Derana Prime Time News Bulletin'",2023-06-07T14:23:44Z,51822,472,25
"CNmTJRou15A","b'Morning News NOW Full Broadcast - June 7'",2023-06-07T16:43:49Z,94907,370,25
"P7TnKzjTGJA","b'Ukraine accuses Russia of shelling Kherson evacuations \xe2\x80\x93 BBC News'",2023-06-09T10:04:05Z,94277,1170,25
"zfrt7QVXJUY","b'Trump Indictment: Speaker McCarthy, Ron DeSantis, And Elon Musk React'",2023-06-09T13:43:38Z,152241,2172,25
"0GQZKc6Hf_8","b'LIVE | TOM TV 3:00 PM MANIPURI NEWS, 06 JUNE  2023'",2023-06-06T10:01:36Z,41638,709,25
"FPCtQ70-qPM","b'Local 10 News Weather Brief: 06/09/2023 Morning Edition'",2023-06-09T10:04:57Z,825,12,25
"AEHpJcp5cB8","b'\xe0\xb7\x84\xe0\xb7\x92\xe0\xb6\xbb\xe0\xb7\x94 \xe0\xb6\xb8\xe0\xb6\xb0\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xba\xe0\xb7\x8f\xe0\xb7\x84\xe0\xb7\x8a\xe0\xb6\xb1 11.55 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\xb0\xe0\xb7\x8f\xe0\xb6\xb1 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb7\x80\xe0\xb7\x98\xe0\xb6\xad\xe0\xb7\x8a\xe0\xb6\xad\xe0\xb7\x92 \xe0\xb6\xb4\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xbb\xe0\xb6\x9a\xe0\xb7\x8f\xe0\xb7\x81\xe0\xb6\xba - Hiru TV NEWS 11:55 AM LIVE | 2023-06-08'",2023-06-08T07:10:11Z,28059,278,25
"usDBWEUgXaQ","b'Rana Sanaullah In Trouble? | BOL News Headlines At 12 AM | Supreme Court Latest News'",2023-06-06T19:39:25Z,269713,1945,25
"qqoizfOnVFI","b'News Headlines 5 Minutes 21 Headlines | 06-06-2023 | @newsfirstkannada'",2023-06-06T02:34:08Z,261717,1280,25
"9B1pWLdIigs","b'Bagyong Chedeng, patuloy na lumalakas habang nasa Philippine Sea | GMA Integrated News Bulletin'",2023-06-07T02:13:30Z,22730,227,25
"KVZmmC5xYwc","b'Superfast News LIVE: \xe0\xa4\x86\xe0\xa4\x9c \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\x96\xe0\xa4\xac\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f| Kohlapur | Odisha Train Accident| PM Modi| Congress'",2023-06-08T01:41:27Z,62766,246,25
"aBfElzJ2ayw","b'Try Not To Laugh Funny Videos - Big Fat Fails Compilation'",2023-06-08T13:00:00Z,374465,1519,22
"lNh6V68a5rQ","b'Roblox Rainbow Friends CHAPTER 2 Funny Moments'",2023-06-09T11:48:29Z,204328,8010,20
"wwAG9TrCchU","b'Angry People Failing At Everything! Hilarious Rage Compilation'",2023-06-07T13:00:46Z,1376532,16843,24
"IJ4R1Wpj5NY","b"Try Not To Laugh Funny Videos - Don't Try These Outdoor Fails At Home"",2023-06-06T13:00:10Z,201834,873,22
"DMDd3LEjbUU","b'Instant Regret - Fails Compilation | Funny Fails'",2023-05-28T13:30:03Z,215766,1470,23
"mEYCFBYnFPE","b'Remember To Pace Yourself! | HILARIOUS Sports Fails'",2023-06-08T22:00:32Z,12407,358,23
"cxl14LGjtdw","b'Funny Rejection Texts!'",2023-06-05T22:54:30Z,1443462,162222,20
"LiZNwHB8vAo","b'My Rainbow Friends Are A NIGHTMARE In Roblox!'",2023-06-03T21:00:06Z,3073155,55969,20
"MGDNG3VE424","b'*1+ HOURS SPECIAL* Impossible Try Not to Laugh Challenge\xf0\x9f\x98\x82 Funny Fails 2023| Best Fails of the Year!'",2023-06-05T16:30:02Z,165199,861,24
"kMKbA747xtU","b'Try Not To Laugh Funny Videos - A Full Hour of the Funniest Fails'",2023-06-03T13:15:01Z,187619,976,22
"mcxqzyJrUdI","b'Fails With Friends! Funny Group Fails Compilation'",2023-05-31T13:00:37Z,1264714,15394,24
